CS,08,,250400,南港中信,０８２１２５０４００７２５５０１９９,０８２Ｇ３ＲＡ８１０,,,,,,,
CS,03,,250500,大安成功,０３１１２５０５００７２５５０１９９,０３１Ｄ１ＬＢ３６１,,,,,,,
CS,06,,250600,信義吳興,０６２１２５０６００７２５５０１９９,０６２Ｆ４ＲＡ６０２,,,,,,,
CS,02,,250700,中正南海,０２２１２５０７００７２５５０１９９,０２２Ｆ２ＬＢ３０３,,,,,,,
CS,11,,250800,內湖德安,１１２１２５０８００７２５５０１９９,１１２Ｇ４ＬＡ１３５,,,,,,,
CS,01,,251000,中山松江,０１２１２５１０００７２５５０１９９,０１２Ｅ３ＲＡ０２６,,,,,,,
CS,05,,251200,士林蘭雅,０５１１２５１２００７２５５０１９９,０５１Ｄ３ＬＡ５１９,,,,,,,
CS,10,,251300,松山民有,１０１１２５１３００７２５５０１９９,１０１Ｂ４ＬＡ３４１,,,,,,,
CS,07,,251400,大安民榮,０７１１２５１４００７２５５０１９９,０７１Ｃ２ＬＡ１４９,,,,,,,
CS,09,,251600,中正同安,０９２１２５１６００７２５５０１９９,０９２Ｆ４ＬＢ３１３,,,,,,,
CS,11,,251700,士林後港,１１２１２５１７００７２５５０１９９,１１２Ｅ１ＬＡ９１５,,,,,,,
CS,08,,300000,三峽學成,０８１１３０００００７２５５０１９９,０８１Ａ４ＲＡ２２０,,,,,,,
CS,07,,300100,永和永福,０７１１３００１００７２５５０１９９,０７１Ｃ３ＲＡ０３０,,,,,,,
CS,01,,300400,永和竹林,０１１１３００４００７２５５０１９９,０１１Ｃ１ＲＡ０３２,,,,,,,
CS,03,,300500,蘆洲中山,０３１１３００５００７２５５０１９９,０３１Ｃ４ＬＢ３４７,,,,,,,
CS,06,,300600,中和大勇,０６２１３００６００７２５５０１９９,０６２Ｈ２ＲＡ０４０,,,,,,,
CS,10,,300700,汐止中興,１０２１３００７００７２５５０１９９,１０２Ｇ１ＲＡ２０４,,,,,,,
CS,02,,300900,三重中正北,０２２１３００９００７２５５０１９９,０２２Ｆ３ＬＢ１０５,,,,,,,
CS,05,,301000,三峽和平,０５１１３０１０００７２５５０１９９,０５１Ｃ３ＲＡ２２４,,,,,,,
CS,07,,301300,土城海山,０７２１３０１３００７２５５０１９９,０７２Ｆ４ＲＡ４０８,,,,,,,
CS,08,,301600,三峽北大,０８２１３０１６００７２５５０１９９,０８２Ｇ２ＲＡ２２６,,,,,,,
CS,09,,301700,五股成泰,０９１１３０１７００７２５５０１９９,０９１Ｄ１ＬＢ１３３,,,,,,,
CS,09,,301800,三重永福,０９２１３０１８００７２５５０１９９,０９２Ｈ３ＬＢ３４１,,,,,,,
CS,05,,301900,林口民有,０５２１３０１９００７２５５０１９９,０５２Ｇ４ＬＡ５０５,,,,,,,
CS,10,,302300,林口麗都,１０２１３０２３００７２５５０１９９,１０２Ｅ３ＬＡ７０１,,,,,,,
CS,08,,302400,土城學府,０８１１３０２４００７２５５０１９９,０８１Ｃ２ＲＡ４１０,,,,,,,
CS,07,,302500,中和福祥,０７１１３０２５００７２５５０１９９,０７１Ｄ３ＲＡ２３６,,,,,,,
CS,04,,302800,永和成功,０４１１３０２８００７２５５０１９９,０４１Ｃ２ＲＡ０３６,,,,,,,
CS,05,,302900,中和民德,０５１１３０２９００７２５５０１９９,０５１Ｃ４ＲＡ０４２,,,,,,,
CS,05,,303200,永安捷運,０５１１３０３２００７２５５０１９９,０５１Ｃ２ＲＡ０４２,,,,,,,
CS,02,,303300,三重捷運,０２２１３０３３００７２５５０１９９,０２２Ｆ４ＬＢ３３５,,,,,,,
CS,06,,303400,土城立仁,０６２１３０３４００７２５５０１９９,０６２Ｇ３ＲＡ８１６,,,,,,,
CS,05,,303700,中和南山,０５２１３０３７００７２５５０１９９,０５２Ｆ３ＬＡ９３５,,,,,,,
CS,07,,750000,大安居安,０７１１７５００００７２５５０１９９,０７１Ａ２ＲＡ６１０,,,,,,,
CS,07,,750100,中和中正,０７２１７５０１００７２５５０１９９,０７２Ｆ３ＬＡ９３３,,,,,,,
CS,02,,750700,汐止台五,０２２１７５０７００７２５５０１９９,０２２Ｇ４ＲＡ２０６,,,,,,,
CS,02,,750900,內湖南湖,０２２１７５０９００７２５５０１９９,０２２Ｆ１ＬＡ１２９,,,,,,,
CS,01,,751100,內湖葫洲,０１２１７５１１００７２５５０１９９,０１２Ｆ４ＬＡ１３９,,,,,,,
CS,10,,751200,大安樂利,１０１１７５１２００７２５５０１９９,１０１Ｂ１ＬＡ１４３,,,,,,,
CS,11,,751300,松山三民,１１２１７５１３００７２５５０１９９,１１２Ｅ３ＬＡ３３１,,,,,,,
CS,01,,751400,天母天玉,０１２１７５１４００７２５５０１９９,０１２Ｇ１ＬＡ５２５,,,,,,,
CS,07,,751500,龜山公園,０７１１７５１５００７２５５０１９９,０７１Ａ３ＬＡ５０１,,,,,,,
CS,02,,751600,北投吉利,０２２１７５１６００７２５５０１９９,０２２Ｆ３ＬＡ７１９,,,,,,,
CS,04,,751700,北投行義,０４２１７５１７００７２５５０１９９,０４２Ｅ１ＬＡ５２３,,,,,,,
CS,06,,751800,亞東捷運,０６２１７５１８００７２５５０１９９,０６２Ｇ２ＲＡ８１４,,,,,,,
CS,01,,751900,永和,０１１１７５１９００７２５５０１９９,０１１Ｃ２ＲＡ０３８,,,,,,,
CS,09,,752100,蘆洲民權,０９２１７５２１００７２５５０１９９,０９２Ｅ１ＬＢ１４７,,,,,,,
CS,07,,752300,新店惠國,０７２１７５２３００７２５５０１９９,０７２Ｇ２ＬＡ５３１,,,,,,,
CS,03,,752400,中正牯嶺,０３２１７５２４００７２５５０１９９,０３２Ｇ２ＬＢ３１１,,,,,,,
CS,09,,753100,三重光明,０９２１７５３１００７２５５０１９９,０９２Ｇ１ＬＢ３２７,,,,,,,
CS,06,,753200,大安四維,０６２１７５３２００７２５５０１９９,０６２Ｇ４ＬＡ１４７,,,,,,,
CS,02,,753300,大安師大,０２２１７５３３００７２５５０１９９,０２２Ｅ３ＬＢ３５９,,,,,,,
CS,03,,753700,大安泰順,０３２１７５３７００７２５５０１９９,０３２Ｈ２ＬＢ１５７,,,,,,,
CS,11,,753900,信義莊敬,１１２１７５３９００７２５５０１９９,１１２Ｆ２ＲＡ８２４,,,,,,,
CS,04,,754100,信義松隆,０４１１７５４１００７２５５０１９９,０４１Ｄ３ＲＡ８３０,,,,,,,
CS,10,,754300,內湖文德,１０２１７５４３００７２５５０１９９,１０２Ｅ１ＬＡ１３７,,,,,,,
CS,10,,755100,中和宜安,１０１１７５５１００７２５５０１９９,１０１Ａ３ＬＡ９３１,,,,,,,
CS,08,,810000,基隆東明,０８１１８１００００７２５５０１９９,０８１Ｄ３ＲＡ００２,,,,,,,
CS,08,,810100,基隆仁三,０８１１８１０１００７２５５０１９９,０８１Ｂ３ＬＡ９０３,,,,,,,
CS,01,,830200,中和店,０１２１８３０２００７２５５０１９９,０１２Ｅ１ＬＡ７３１,,,,,,,
CS,09,,830700,蘆洲重陽店,０９２１８３０７００７２５５０１９９,０９２Ｇ４ＬＢ３４５,,,,,,,
CS,10,,831000,中和民樂店,１０２１８３１０００７２５５０１９９,１０２Ｇ３ＬＡ９３９,,,,,,,
CS,02,,831100,蘆洲九芎,０２２１８３１１００７２５５０１９９,０２２Ｇ４ＬＢ３４３,,,,,,,
CS,04,,831200,永和中正,０４１１８３１２００７２５５０１９９,０４１Ｃ４ＬＡ９２７,,,,,,,
CS,08,,831500,林口竹林,０８２１８３１５００７２５５０１９９,０８２Ｆ３ＬＡ５１１,,,,,,,
CS,03,,832000,蘆洲忠孝店,０３２１８３２０００７２５５０１９９,０３２Ｇ１ＬＢ１４５,,,,,,,
CS,02,,842800,蘆竹忠孝,０２２１８４２８００７２５５０１９９,０２２Ｆ２ＬＡ７０９,,,,,,,
